id_gosp;id_osoba;woj;klm;plec;internet;wyksz;nauka_lata;czy_praca;czy_pelny_etat;czy_rej_pup;dzieci;wiek
43780;2;16;6;2;1;50;11;1;2;2;1;52
43781;2;16;6;1;2;60;8;2;0;2;1;48
43782;1;16;6;2;1;50;11;1;2;2;1;32
43782;3;16;6;2;1;30;13;1;2;2;0;49
43785;2;16;5;2;1;50;11;1;1;2;0;54
43785;3;16;5;2;1;50;11;1;2;2;0;21
43789;1;16;6;1;2;40;11;2;0;2;0;61
43806;1;16;4;1;1;50;11;2;0;2;0;51
43806;2;16;4;2;1;30;13;1;1;2;1;50
43807;1;16;4;1;1;50;11;1;1;2;0;41
43807;2;16;4;2;1;50;11;1;1;2;1;43
43809;1;16;4;1;2;50;11;2;0;2;1;64
43813;2;16;4;1;1;51;11;1;1;2;0;25
43813;3;16;4;1;2;50;11;2;0;2;0;57
43813;1;16;4;2;1;50;11;1;1;2;0;51
43815;3;16;6;1;1;51;10;2;0;2;0;18
43815;1;16;6;2;1;30;12;2;0;1;1;40
43815;4;16;6;2;1;51;9;2;0;2;0;17
43816;1;16;6;2;1;40;13;1;1;2;1;45
43818;1;16;6;2;1;50;11;1;1;2;1;41
43828;3;16;6;2;1;50;12;2;0;2;0;22
43828;4;16;6;1;1;30;13;2;0;2;0;64
43829;1;16;6;1;1;50;11;1;1;2;1;56
43829;2;16;6;2;1;50;11;2;0;2;0;48
43830;2;16;6;1;1;30;13;1;1;2;0;26
43830;3;16;6;1;1;30;13;2;0;2;0;22
43830;6;16;6;1;1;50;11;1;1;2;0;45
43830;5;16;6;2;1;30;12;1;1;2;0;39
43831;2;16;6;2;1;60;8;2;0;2;0;42
43833;2;16;5;1;1;50;11;2;0;1;0;48
43833;1;16;5;2;1;30;13;1;1;2;0;46
43842;1;16;6;1;2;50;11;1;1;2;1;36
43842;2;16;6;2;2;50;11;1;2;2;1;37
43844;1;16;6;1;1;30;13;1;1;2;0;54
43844;2;16;6;2;1;50;11;1;1;2;0;44
43845;2;16;6;1;1;60;8;2;0;2;0;61
43847;2;16;6;2;2;60;8;2;0;2;0;34
43848;2;16;6;2;2;30;13;1;1;2;1;48
43850;2;16;6;1;2;50;11;2;0;2;1;63
43850;3;16;6;2;2;50;11;2;0;2;1;57
43854;2;16;6;1;2;60;11;2;0;2;0;40
43854;4;16;6;1;2;50;11;1;1;2;0;51
43855;1;16;6;1;2;50;11;1;1;2;1;42
43855;2;16;6;2;1;50;11;2;0;2;0;38
43859;1;16;6;1;2;50;11;2;0;2;1;62
43859;2;16;6;2;2;50;11;1;1;2;1;57
43859;3;16;6;2;1;30;13;2;0;2;1;21
43859;4;16;6;1;1;50;11;1;1;2;1;24
43860;2;16;6;1;1;50;11;2;0;2;1;32
43860;1;16;6;2;1;60;8;2;0;2;1;34
43871;1;16;6;1;1;30;13;1;1;2;0;54
43871;2;16;6;2;1;40;12;1;1;2;0;50
43871;4;16;6;2;1;30;14;2;0;2;0;21
43879;2;16;6;2;1;30;13;2;0;1;1;50
43886;1;16;6;1;1;50;11;1;1;2;0;50
43887;1;16;6;1;1;50;11;1;1;2;1;44
43887;2;16;6;2;1;11;17;1;2;2;1;35
43890;3;16;6;1;1;51;9;2;0;2;0;17
43890;2;16;6;2;1;30;12;1;1;2;1;47
43890;4;16;6;2;1;40;12;1;1;2;0;21
43892;1;16;6;1;2;30;13;2;0;2;0;61
43892;6;16;6;1;2;30;12;1;1;2;0;31
43892;2;16;6;2;1;50;11;1;2;2;0;55
43892;3;16;6;2;1;11;20;1;1;2;1;31
43894;4;16;6;1;1;30;15;1;1;2;0;25
43894;2;16;6;2;1;30;14;2;0;2;1;58
43894;5;16;6;2;1;30;15;2;0;2;0;23
43895;1;16;6;1;1;50;11;1;1;2;1;57
43895;2;16;6;2;1;50;11;2;0;2;1;56
43896;1;16;6;1;1;50;12;1;1;2;1;42
43896;2;16;6;2;1;11;17;1;1;2;1;35
43898;3;16;6;1;1;51;10;2;0;2;0;20
43898;1;16;6;2;1;30;11;1;2;2;1;41
43908;2;16;3;1;1;20;17;1;1;2;0;39
43908;3;16;3;1;1;51;11;2;0;2;0;18
43908;1;16;3;2;1;12;18;1;1;2;1;40
43918;1;16;3;1;2;30;15;2;0;2;1;61
43918;2;16;3;1;1;50;12;1;1;2;0;31
43926;1;16;3;1;2;30;13;1;1;2;0;59
43926;2;16;3;2;2;60;8;2;0;1;1;44
43926;3;16;3;2;1;51;12;2;0;2;0;20
43954;1;18;4;1;1;30;13;2;0;1;0;37
43954;2;18;4;2;1;40;12;1;2;2;1;31
43963;2;18;6;2;1;60;8;1;1;2;1;33
43964;1;18;6;1;1;50;11;1;1;2;0;55
43964;2;18;6;2;1;50;11;1;1;2;1;54
43977;2;18;6;2;1;20;14;2;0;1;1;28
43978;1;18;6;2;2;40;12;2;0;1;1;43
43979;1;18;6;1;1;60;8;1;1;2;1;45
43979;2;18;6;2;1;50;11;1;1;2;1;44
43981;2;18;6;1;1;50;11;1;1;2;1;36
43981;3;18;6;2;1;50;11;2;0;2;1;34
43984;1;18;6;1;1;30;13;1;1;2;1;33
43984;2;18;6;2;1;30;13;2;0;2;1;34
43985;1;18;6;1;1;30;13;1;1;2;1;58
43985;2;18;6;2;1;40;12;1;1;2;1;57
43987;1;18;6;2;1;30;13;1;1;2;0;55
43988;1;18;6;1;2;40;12;1;1;2;1;44
43988;2;18;6;2;2;40;12;1;2;2;1;41
43989;1;18;6;1;1;60;8;1;1;2;1;42
43989;2;18;6;2;1;50;11;1;2;2;1;44
43992;2;18;4;2;1;11;17;1;1;2;0;42
44013;2;18;6;2;1;50;11;2;0;2;1;58
44014;1;18;6;1;2;60;8;1;2;2;0;62
44014;2;18;6;2;2;50;11;2;0;2;0;57
44014;3;18;6;2;1;50;11;2;0;2;0;34
44015;1;18;6;1;2;60;8;1;1;2;0;61
44016;2;18;6;2;2;50;11;1;1;2;1;46
44020;1;18;4;1;1;30;13;1;1;2;0;57
44020;2;18;4;2;1;40;12;1;1;2;1;51
44029;3;18;6;2;2;30;13;2;0;2;0;25
44035;2;18;6;2;2;50;11;2;0;1;0;48
44036;1;18;6;1;2;50;11;2;0;2;0;53
44036;2;18;6;2;2;50;11;2;0;1;0;52
44036;3;18;6;2;1;30;13;1;1;2;1;28
44038;1;18;6;1;2;50;11;1;2;2;0;52
44042;2;18;6;1;2;50;11;2;0;2;0;55
44043;3;18;6;1;1;11;17;1;1;2;1;50
44043;4;18;6;2;1;30;13;1;1;2;1;44
44044;1;18;6;1;1;50;11;1;1;2;1;38
44044;3;18;6;1;1;51;10;2;0;2;0;19
44045;2;18;6;1;2;50;11;1;1;2;1;44
44045;3;18;6;2;2;30;12;2;0;2;1;40
44046;2;18;6;1;2;50;11;1;1;2;1;50
44046;1;18;6;2;2;30;12;2;0;2;1;50
44046;3;18;6;2;1;51;12;2;0;2;0;20
44053;2;18;6;2;2;50;11;1;2;2;0;50
44054;3;18;6;1;2;60;8;2;0;2;0;56
44060;1;18;6;1;1;20;15;1;1;2;1;42
44060;2;18;6;2;1;20;14;1;1;2;1;40
44060;3;18;6;2;1;60;8;2;0;2;0;16
44060;7;18;6;2;1;11;17;2;0;2;0;34
44063;2;18;6;2;1;30;13;2;0;1;1;44
44063;4;18;6;2;1;51;10;2;0;2;0;17
44064;2;18;6;2;1;30;15;2;0;2;0;23
44065;1;18;5;1;1;20;16;1;1;2;0;59
44066;1;18;5;1;1;30;13;1;1;2;0;58
44066;2;18;5;2;1;20;15;1;1;2;0;57
44067;1;18;5;1;1;30;12;1;1;2;1;54
44067;2;18;5;2;1;11;17;1;1;2;1;53
44068;2;18;5;2;1;12;16;1;1;2;1;41
44069;1;18;5;2;1;30;13;1;1;2;1;58
44071;1;18;5;2;1;11;17;1;1;2;0;50
44074;2;18;5;2;2;30;13;1;2;2;0;55
44078;1;18;6;1;2;50;11;1;1;2;0;51
44078;4;18;6;1;1;51;11;2;0;2;0;21
44078;2;18;6;2;2;30;13;2;0;2;1;50
44079;2;18;6;2;2;50;10;2;0;2;1;57
44079;4;18;6;2;2;30;12;2;0;1;0;25
44080;2;18;6;1;2;30;13;1;1;2;1;57
44080;3;18;6;1;1;30;13;2;0;2;0;30
44080;4;18;6;1;1;51;12;2;0;2;0;20
44080;1;18;6;2;1;30;13;1;1;2;1;57
44081;1;18;6;1;2;60;8;2;0;2;0;56
44081;3;18;6;1;1;60;8;1;1;2;1;36
44081;2;18;6;2;1;50;11;2;0;2;1;57
44081;5;18;6;2;1;30;13;1;1;2;1;29
44083;1;18;6;1;2;30;13;1;1;2;0;52
44083;2;18;6;2;2;40;12;1;1;2;0;52
44083;4;18;6;2;1;11;19;2;0;1;0;27
44083;7;18;6;2;1;40;16;2;0;2;0;21
44085;1;18;6;1;2;50;10;1;1;2;1;56
44085;2;18;6;2;1;50;10;2;0;2;0;49
44088;1;18;6;1;1;50;11;1;2;2;1;60
44088;4;18;6;1;1;30;13;1;1;2;0;30
44088;5;18;6;1;1;12;16;1;1;2;1;32
44088;3;18;6;2;1;11;17;1;1;2;1;31
44095;1;18;6;1;1;50;11;1;1;2;1;59
44095;3;18;6;1;1;11;17;1;1;2;0;34
44095;2;18;6;2;1;20;14;1;1;2;1;57
44095;4;18;6;2;1;12;16;1;1;2;0;27
44095;5;18;6;2;1;12;17;2;0;2;0;23
44096;3;18;6;1;1;50;11;1;1;2;0;31
44096;2;18;6;2;2;50;11;2;0;2;1;59
44101;4;18;6;2;1;20;14;1;1;2;1;29
44103;4;18;6;2;1;11;19;1;1;2;1;34
44104;3;18;6;1;1;51;11;2;0;2;0;18
44108;2;18;6;1;2;30;14;2;0;2;0;43
44109;1;18;6;1;1;50;11;1;1;2;1;59
44109;2;18;6;2;1;50;10;2;0;2;1;57
44110;3;18;6;2;1;11;18;1;1;2;1;27
44110;4;18;6;1;1;30;13;1;1;2;0;25
44114;1;18;5;2;1;20;14;2;0;1;1;41
44127;1;18;6;1;2;50;11;1;1;2;0;56
44127;6;18;6;1;1;51;12;2;0;2;0;20
44127;2;18;6;2;2;50;11;2;0;2;0;54
44139;1;18;5;1;1;11;16;1;1;2;1;61
44139;3;18;5;2;1;11;17;1;1;2;0;34
44139;4;18;5;2;1;40;16;2;0;2;0;24
44141;1;18;5;1;1;11;17;2;0;2;1;62
44146;2;18;6;2;1;50;11;1;1;2;1;41
44147;3;18;6;2;1;40;12;1;1;2;1;48
44149;3;18;6;1;2;50;11;1;1;2;0;41
44149;4;18;6;1;1;30;12;1;1;2;0;33
44151;3;18;6;1;1;51;9;2;0;2;0;17
44168;2;18;6;2;1;50;11;2;0;1;0;58
44169;1;18;6;1;2;50;11;1;1;2;1;57
44169;2;18;6;2;2;50;11;2;0;2;1;52
44171;2;18;6;1;1;30;13;1;1;2;0;40
44171;3;18;6;2;1;50;11;1;1;2;0;36
44172;3;18;6;1;1;40;14;2;0;2;0;22
44172;1;18;6;2;2;30;12;1;2;2;0;49
44173;1;18;6;1;1;50;11;1;1;2;0;57
44173;2;18;6;2;1;50;11;1;1;2;0;52
44174;1;18;6;2;1;50;11;2;0;2;1;38
44174;2;18;6;2;1;51;9;2;0;2;0;17
44175;1;18;6;1;2;50;11;1;1;2;1;50
44175;3;18;6;1;1;30;13;1;1;2;0;25
44175;4;18;6;1;1;51;12;2;0;2;0;20
44175;2;18;6;2;1;30;13;1;1;2;1;48
44176;3;18;6;1;1;50;11;1;1;2;0;28
44176;1;18;6;2;2;60;8;1;2;2;1;58
44176;5;18;6;2;1;50;11;2;0;2;0;23
44177;1;18;6;1;1;30;13;1;1;2;0;50
44177;3;18;6;1;1;40;13;2;0;2;0;21
44177;2;18;6;2;1;40;12;1;1;2;1;47
44179;1;18;6;1;2;50;11;2;0;1;1;59
44179;2;18;6;2;2;50;11;1;1;2;1;53
44179;3;18;6;2;1;40;12;1;1;2;0;23
44180;3;18;6;1;1;40;14;2;0;2;0;23
44180;2;18;6;2;1;50;11;1;2;2;1;53
44180;4;18;6;2;1;40;12;2;0;2;0;20
44183;1;18;6;1;2;50;11;1;1;2;0;51
44183;3;18;6;1;1;51;9;1;1;2;0;26
44183;2;18;6;2;2;50;11;1;2;2;1;45
44183;5;18;6;2;1;50;11;2;0;1;0;23
44184;2;18;6;2;1;11;17;1;1;2;0;28
44184;4;18;6;2;1;20;13;2;0;2;0;23
44185;1;18;6;1;2;50;11;1;1;2;1;63
44185;3;18;6;1;2;50;11;1;2;2;0;34
44185;4;18;6;1;1;12;17;1;1;2;1;25
44185;2;18;6;2;2;50;11;1;1;2;1;59
44186;2;18;5;2;1;50;11;2;0;2;1;57
44188;1;18;5;1;1;50;11;1;1;2;0;55
44188;5;18;5;1;1;30;13;2;0;2;0;21
44188;2;18;5;2;1;30;12;2;0;1;0;52
44188;3;18;5;2;1;11;17;1;1;2;1;27
44188;6;18;5;2;1;51;11;2;0;2;0;19
44189;1;18;5;1;2;50;11;1;1;2;0;58
44189;4;18;5;1;1;20;15;1;1;2;0;29
44189;2;18;5;2;2;30;12;2;0;2;0;58
44199;2;18;6;2;1;40;12;1;2;2;1;44
44200;2;18;6;1;1;60;8;1;1;2;1;42
44200;3;18;6;2;1;50;11;1;1;2;1;34
44202;1;18;6;1;2;50;11;1;1;2;0;39
44202;2;18;6;2;2;40;12;2;0;2;1;29
44204;1;18;6;1;2;50;11;1;1;2;0;37
44204;2;18;6;2;1;40;12;2;0;2;1;32
44206;1;18;6;1;2;60;8;2;0;2;0;59
44206;7;18;6;1;1;51;11;2;0;2;0;19
44206;2;18;6;2;2;30;13;1;1;2;0;56
44207;1;18;6;1;2;60;8;2;0;1;0;50
44207;2;18;6;2;2;60;8;2;0;1;0;43
44208;1;18;6;1;2;30;13;2;0;2;0;60
44208;4;18;6;1;1;11;17;1;1;2;0;31
44208;5;18;6;2;1;11;17;2;0;1;1;30
44209;1;18;6;1;2;50;11;1;1;2;0;55
44209;7;18;6;1;1;12;17;2;0;2;0;23
44209;2;18;6;2;2;50;11;2;0;2;0;52
44209;6;18;6;2;1;12;18;2;0;2;0;25
44209;8;18;6;2;1;12;17;2;0;2;0;23
44211;1;18;6;1;1;11;18;1;1;2;1;39
44213;1;18;6;1;2;30;13;1;1;2;0;52
44213;2;18;6;2;1;11;17;1;1;2;1;52
44213;3;18;6;2;1;12;15;2;0;2;0;23
44213;4;18;6;2;1;40;12;2;0;2;0;19
44215;1;18;6;2;1;50;11;2;0;1;1;37
44215;2;18;6;2;1;51;10;2;0;2;0;18
44220;2;18;6;1;1;50;11;1;1;2;0;31
44220;3;18;6;2;1;50;11;1;1;2;0;26
44220;1;18;6;2;2;50;11;2;0;2;0;55
44220;4;18;6;2;1;12;15;2;0;1;0;23
44220;5;18;6;2;1;50;11;2;0;1;1;29
44221;1;18;6;1;2;50;11;1;1;2;1;52
44221;3;18;6;1;2;12;15;2;0;2;0;24
44221;2;18;6;2;2;30;13;2;0;2;0;46
44221;4;18;6;2;2;60;6;2;0;2;0;22
44223;1;18;6;1;2;50;11;1;1;2;0;62
44223;3;18;6;1;1;11;17;1;1;2;1;36
44223;4;18;6;2;1;11;17;1;1;2;0;35
44223;5;18;6;2;1;11;17;1;1;2;1;34
44224;1;18;6;1;2;30;14;1;1;2;0;50
44224;3;18;6;1;1;11;17;1;1;2;0;27
44224;2;18;6;2;1;11;17;1;1;2;1;49
44226;1;18;5;1;1;50;11;1;1;2;1;54
44226;2;18;5;2;1;50;11;2;0;2;1;53
44229;5;18;5;1;1;30;14;1;1;2;1;34
44229;2;18;5;2;2;50;11;1;1;2;1;58
44229;6;18;5;2;1;30;14;2;0;1;1;32
44231;1;18;6;1;2;50;11;1;1;2;0;52
44231;2;18;6;2;2;50;11;2;0;2;1;51
44231;6;18;6;2;1;50;11;2;0;1;0;23
44231;7;18;6;2;1;51;9;2;0;2;0;19
44232;1;18;6;1;2;50;11;1;1;2;0;57
44232;3;18;6;1;2;30;13;1;1;2;0;32
44234;3;18;6;1;2;60;8;1;1;2;0;49
44238;1;18;6;1;2;30;13;1;1;2;1;59
44238;5;18;6;1;1;30;13;1;1;2;1;32
44238;2;18;6;2;2;40;12;1;1;2;1;55
44238;4;18;6;2;1;12;15;2;0;1;1;30
44241;2;18;6;2;2;50;11;1;1;2;1;51
44241;3;18;6;2;1;51;12;2;0;2;1;20
44242;1;18;6;1;1;50;11;1;1;2;1;42
44246;3;18;6;1;1;51;11;2;0;2;0;19
44246;5;18;6;1;2;50;11;2;0;2;0;49
44246;1;18;6;2;2;30;13;1;1;2;1;41
44250;1;18;6;1;1;12;18;1;1;2;0;39
44250;2;18;6;2;1;11;17;1;1;2;1;36
44252;2;18;6;2;1;50;11;1;2;2;1;58
44252;4;18;6;2;1;40;12;1;1;2;1;36
44254;2;18;6;2;2;30;13;1;1;2;1;52
44256;2;18;5;2;2;50;11;2;0;2;0;54
44257;1;18;5;1;2;30;13;1;2;2;1;55
44257;4;18;5;1;1;40;12;1;1;2;0;30
44257;5;18;5;1;1;40;12;1;1;2;0;27
44257;2;18;5;2;2;50;11;1;2;1;1;47
44257;3;18;5;2;1;11;17;1;1;2;0;25
44258;3;18;5;1;1;40;12;1;1;2;1;23
44258;4;18;5;2;1;51;11;2;0;2;0;19
44261;1;18;5;2;1;40;12;1;1;2;1;41
44263;2;18;5;1;2;50;11;2;0;2;1;51
44263;1;18;5;2;2;40;12;1;2;2;1;48
44263;4;18;5;2;1;40;12;1;1;2;0;25
44263;5;18;5;2;1;20;14;2;0;2;1;24
44264;1;18;5;2;1;30;13;1;1;2;1;54
44265;2;18;6;2;2;50;11;1;1;2;1;45
44270;3;18;6;2;1;11;18;1;1;2;1;31
44272;5;18;6;1;2;50;11;1;1;2;1;58
44272;4;18;6;2;2;30;13;1;2;2;1;58
44284;4;18;6;1;1;30;13;1;1;2;0;24
44288;3;18;6;1;1;51;9;2;0;2;0;17
44288;2;18;6;2;1;20;15;1;1;2;1;40
44289;1;18;6;1;2;11;18;1;1;2;1;33
44289;2;18;6;2;1;20;14;1;1;2;1;31
44290;1;18;6;1;2;50;11;1;1;2;0;46
44290;3;18;6;1;1;30;13;1;1;2;1;21
44290;2;18;6;2;1;20;16;1;1;2;0;49
44290;4;18;6;2;1;51;10;2;0;2;0;18
44293;1;18;6;1;1;50;11;2;0;2;0;58
44293;3;18;6;1;1;12;16;1;1;2;0;30
44293;2;18;6;2;2;50;11;1;1;2;0;55
44293;5;18;6;2;1;40;12;2;0;2;0;20
44294;3;18;6;1;1;11;16;2;0;1;0;29
44294;4;18;6;2;1;11;16;1;1;2;0;27
44303;3;18;6;1;2;50;10;2;0;1;0;41
44304;1;18;6;1;2;50;10;2;0;2;1;59
44304;3;18;6;1;1;50;12;1;1;2;0;28
44304;2;18;6;2;2;50;10;1;2;2;1;58
44308;1;18;6;1;2;50;10;2;0;1;0;57
44317;1;18;4;1;1;50;11;1;1;2;1;39
44317;2;18;4;2;1;11;24;1;1;2;1;36
44321;1;18;4;1;1;11;19;1;1;2;0;51
44322;1;18;4;1;2;30;12;1;1;2;0;57
44322;2;18;4;2;1;30;13;1;1;2;1;57
44337;1;18;6;1;1;30;12;1;1;2;0;53
44337;2;18;6;2;1;50;11;1;1;2;1;51
44338;1;18;6;1;2;50;11;1;1;2;1;45
44338;2;18;6;2;1;50;11;1;1;2;0;41
44338;3;18;6;2;1;60;11;2;0;2;0;19
44339;1;18;6;1;2;50;11;1;1;2;0;39
44339;3;18;6;1;1;51;9;2;0;2;0;18
44340;1;18;6;1;1;50;11;1;1;2;0;53
44340;2;18;6;2;1;30;12;1;1;2;0;52
44340;3;18;6;2;1;12;16;1;1;2;0;28
44340;5;18;6;2;1;30;13;2;0;2;1;30
44349;1;18;6;1;2;50;11;1;1;2;0;51
44349;2;18;6;2;1;50;11;2;0;1;1;51
44349;3;18;6;1;1;30;12;1;1;2;0;27
44352;2;18;6;1;1;10;20;1;1;2;1;42
44352;1;18;6;2;1;11;18;1;1;2;1;45
44353;3;18;6;1;2;60;8;2;0;2;0;35
44353;4;18;6;1;2;60;8;1;2;2;0;43
44353;6;18;6;1;1;50;11;1;1;2;1;35
44353;5;18;6;2;1;11;17;1;1;2;1;32
44354;4;18;6;1;1;11;18;1;1;2;0;26
44356;3;18;6;2;1;11;19;1;1;2;0;43
44356;4;18;6;2;1;30;13;1;2;2;0;41
44357;1;18;6;1;2;30;11;1;2;2;1;61
44357;3;18;6;2;1;12;18;1;1;2;0;32
44358;3;18;6;2;1;50;11;2;0;2;1;39
44361;1;18;6;2;2;50;11;2;0;2;1;59
44365;1;18;4;2;1;11;16;1;1;2;0;51
44367;2;18;4;1;1;50;10;1;1;2;1;42
44367;1;18;4;2;1;30;13;1;1;2;1;40
44371;1;18;4;2;2;30;13;1;2;2;1;58
44375;1;18;4;1;1;11;20;1;1;2;1;36
44375;2;18;4;2;1;11;19;1;2;2;1;36
44376;1;18;4;1;1;30;14;1;1;2;0;63
44376;3;18;4;1;1;50;11;1;2;2;0;33
44376;4;18;4;2;1;50;11;1;2;2;0;31
44390;1;18;4;1;1;30;13;1;1;2;1;56
44390;2;18;4;2;1;11;17;1;1;2;1;54
44440;2;18;3;1;1;40;12;2;0;1;0;27
44440;3;18;3;1;1;30;13;1;1;2;0;26
44440;1;18;3;2;2;40;12;2;0;2;1;50
44440;4;18;3;2;1;40;12;1;2;2;1;24
44441;1;18;3;1;1;11;18;1;1;2;0;45
44441;2;18;3;2;1;50;11;2;0;2;0;43
44441;3;18;3;2;1;51;9;2;0;2;0;17
44442;2;18;3;2;1;30;12;2;0;2;0;57
44451;1;18;4;1;1;50;11;2;0;2;0;55
44451;2;18;4;2;1;30;13;2;0;2;0;55
44464;1;20;6;1;2;30;12;2;0;2;1;51
44464;2;20;6;2;2;30;12;2;0;2;1;48
44465;1;20;6;2;2;30;12;2;0;1;1;50
44465;3;20;6;2;1;30;12;1;1;2;0;25
44468;1;20;6;1;1;50;11;1;1;2;1;43
44468;2;20;6;2;2;11;17;1;1;2;1;40
44473;3;20;5;1;1;11;18;1;1;2;0;27
44475;1;20;6;1;2;40;12;1;2;2;0;58
44476;2;20;6;1;2;50;11;1;1;2;1;56
44476;3;20;6;2;1;50;11;1;1;2;0;48
44476;5;20;6;2;1;20;14;1;1;2;0;24
44476;6;20;6;2;1;51;11;2;0;2;0;19
44478;2;20;6;1;1;30;13;1;1;2;0;50
44478;4;20;6;1;1;40;14;2;0;2;0;22
44478;1;20;6;2;1;20;15;1;1;2;1;44
44478;3;20;6;2;1;12;15;2;0;2;1;24
44479;1;20;6;1;2;60;8;1;1;2;1;57
44479;3;20;6;1;2;50;11;1;1;2;0;25
44479;4;20;6;1;2;50;11;1;1;2;0;24
44479;5;20;6;1;2;50;11;1;1;2;0;22
44479;6;20;6;1;2;30;13;1;1;2;0;26
44479;2;20;6;2;2;50;11;2;0;2;1;50
44480;1;20;6;1;2;60;8;1;2;2;1;60
44480;6;20;6;1;2;40;12;1;1;2;0;24
44480;2;20;6;2;2;60;8;1;2;2;0;51
44482;1;20;6;1;1;40;12;1;1;2;1;39
44482;2;20;6;2;1;20;14;1;1;2;1;39
44484;1;20;6;1;2;30;13;2;0;2;0;58
44490;1;20;5;1;2;60;8;1;1;2;0;63
44490;2;20;5;2;2;60;8;2;0;2;1;59
44494;1;20;6;1;1;50;11;1;1;2;1;55
44494;4;20;6;1;1;30;13;1;1;2;0;25
44494;2;20;6;2;1;30;13;1;1;2;1;53
44499;2;20;6;2;1;11;17;1;1;2;1;50
44499;3;20;6;2;1;12;16;2;0;2;1;24
44499;4;20;6;2;1;40;14;2;0;2;0;22
44501;2;20;6;1;1;11;17;1;1;2;0;34
44504;1;20;6;1;2;50;11;2;0;2;1;59
44504;2;20;6;2;1;30;13;2;0;2;1;58
44505;3;20;6;1;1;50;11;1;1;2;1;42
44505;5;20;6;1;1;51;10;2;0;2;0;18
44505;6;20;6;2;1;51;9;2;0;2;0;17
44506;3;20;6;1;1;50;11;1;1;2;1;33
44506;2;20;6;2;2;50;11;2;0;2;1;59
44506;5;20;6;2;1;30;13;1;1;2;0;32
44509;1;20;4;1;2;50;11;1;1;2;0;55
44509;2;20;4;2;2;20;15;2;0;2;0;55
44518;2;20;6;2;2;50;11;1;1;2;1;56
44519;2;20;6;2;2;50;11;1;1;2;1;47
44529;1;20;4;1;1;30;13;1;1;2;0;42
44529;2;20;4;2;1;11;18;1;1;2;0;41
44530;1;20;4;1;1;11;16;1;1;2;0;64
44533;2;20;6;1;2;50;11;2;0;2;1;57
44533;1;20;6;2;2;40;12;2;0;2;1;56
44534;2;20;6;1;2;30;13;2;0;2;0;63
44540;3;20;4;1;1;51;11;2;0;2;0;17
44540;2;20;4;2;1;50;11;2;0;2;1;37
44541;1;20;4;1;1;50;11;1;1;2;1;30
44541;2;20;4;2;1;40;14;2;0;1;0;29
44558;2;20;6;2;1;40;12;1;1;2;1;53
44576;4;20;5;2;1;50;11;1;1;2;1;41
44578;1;20;5;2;1;20;16;1;1;2;0;52
44579;3;20;5;1;1;50;11;1;1;2;0;45
44599;1;20;5;1;1;30;14;2;0;2;0;58
44605;2;20;5;2;1;30;16;2;0;2;1;56
44607;3;20;5;1;1;40;12;2;0;2;0;19
44607;5;20;5;1;1;30;16;1;1;2;1;42
44607;2;20;5;2;1;30;17;1;1;2;0;59
44607;6;20;5;2;1;11;17;1;1;2;1;36
44611;1;20;5;1;1;50;11;2;0;1;1;52
44611;3;20;5;1;1;50;11;1;1;2;0;28
44611;2;20;5;2;1;50;11;1;1;2;1;50
44614;1;20;6;2;2;30;13;2;0;2;1;59
44616;1;20;6;1;2;60;8;2;0;2;1;61
44616;4;20;6;1;1;30;13;1;1;2;0;24
44616;2;20;6;2;2;60;8;2;0;2;1;58
44616;6;20;6;2;2;50;12;1;1;2;1;28
44616;7;20;6;2;1;51;10;2;0;2;1;17
44619;1;20;5;1;2;30;12;1;1;1;1;43
44619;3;20;5;1;1;51;10;2;0;2;0;17
44619;2;20;5;2;1;30;11;2;0;2;1;36
44624;2;20;5;1;2;51;11;2;0;2;0;18
44624;3;20;5;1;1;60;9;2;0;2;0;16
44625;2;20;5;1;1;30;15;2;0;2;0;33
44625;1;20;5;2;1;20;15;2;0;1;0;33
44626;1;20;5;2;1;50;11;1;2;2;1;55
44628;1;20;5;1;2;20;14;2;0;2;1;56
44635;4;20;6;1;2;12;15;1;1;2;0;27
44635;5;20;6;1;2;12;16;1;1;2;0;24
44635;2;20;6;2;2;60;8;1;1;2;1;57
44636;1;20;6;1;1;50;11;1;1;2;0;49
44636;2;20;6;2;1;20;14;1;1;2;1;48
44636;3;20;6;2;1;51;11;2;0;2;0;19
44647;1;20;6;1;2;50;11;1;1;2;0;56
44648;1;20;6;1;2;30;13;1;1;2;0;61
44648;3;20;6;1;2;30;13;1;1;2;0;25
44648;5;20;6;1;1;50;12;1;1;2;0;22
44648;2;20;6;2;1;50;11;1;1;2;0;44
44648;4;20;6;2;1;40;16;2;0;2;0;23
44648;6;20;6;2;1;40;13;2;0;2;0;20
44648;7;20;6;2;1;51;10;2;0;2;0;18
44648;9;20;6;2;1;50;12;2;0;2;0;27
44649;4;20;6;1;1;51;11;2;0;2;0;19
44649;2;20;6;2;2;60;8;1;1;2;1;45
44653;2;20;4;1;1;12;15;1;1;2;1;39
44653;1;20;4;2;1;11;19;1;1;2;1;35
44656;1;20;6;1;2;50;11;1;1;2;1;43
44656;2;20;6;2;2;50;11;2;0;1;1;44
44657;1;20;6;1;1;50;11;1;1;2;1;42
44657;3;20;6;1;1;30;14;1;1;2;0;20
44658;1;20;6;1;2;50;11;1;1;2;1;57
44658;2;20;6;2;2;50;11;1;1;2;1;46
44659;1;20;6;1;1;30;13;1;1;2;1;48
